Country,Year,Disease_Category,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Age_Group,Gender,Population_Affected,Healthcare_Access,Doctors_Per_1000,Hospital_Beds_Per_1000,Treatment_Type,Avg_Treatment_Cost_USD,Availability_of_Vaccines_Treatment,Recovery_Rate,DALYs,Improvement_in_5_Years,Per_Capita_Income_USD,Education_Index,Urbanization_Rate
Italy,2019,Respiratory,Pneumonia,4.536025736071902,9.670306406263782,1.8402607251991876,36-50,Male,237905,57.7350755650145,7.217076586456599,10.301951873666933,Vaccination,15626.579206847455,No,55.46322084582274,6572.499787687373,8.172306248395588,7582.388408254988,0.6650281197303143,42.86791548201392
China,2014,Cardiovascular,Stroke,8.455073620629715,2.8903244893429494,6.048550484411954,51-65,Male,729271,85.85610886010964,4.749607242283432,11.45516410743477,Combined,15623.623189587917,No,62.05590221684781,9326.8325047008,1.6186634249322864,15852.141720031503,0.7797025791254544,54.249746742776374
Russia,2010,Neurological,Alzheimer's,3.9448540211470604,5.929892171689013,2.4973417786022893,0-18,Other,21357,50.058894999047496,5.622950968732794,5.661531090427423,Vaccination,47257.93571389007,Yes,81.61986714476951,6378.104052851003,14.684558529067566,63553.96434642523,0.6612846718619176,91.92083952552508
China,2011,Cardiovascular,Hypertension,1.1871019723030272,9.934825380560575,2.2872013592178617,65+,Male,814960,45.60445886795471,7.410932191432773,5.045852238533614,Vaccination,21150.74463091665,Yes,92.69943786151785,7231.211639545064,2.9427067752846634,20124.33372653855,0.6675304416295559,91.00753386093223
India,2013,Cardiovascular,Hypertension,10.98835829761416,8.822834524196113,3.8226249570946496,19-35,Female,30223,70.60515938817973,6.519537018587963,10.584242793812688,Combined,39499.80726139277,No,72.29496708103312,8129.17376388081,1.1204498637017686,12619.725499230863,0.5297479060353678,75.73067478852988
Japan,2014,Respiratory,Pneumonia,4.556295153665628,5.40966527033245,5.441582459536681,36-50,Male,50877,78.15741419057082,5.765207809012289,12.462559241578514,Combined,31894.417864642848,Yes,59.48716097414084,1149.4423991334263,-0.7083095396036612,69574.47343214725,0.4434001864672561,50.188041563110914
Canada,2018,Neurological,Multiple Sclerosis,6.840375237647179,9.9047077773754,7.437883209422409,36-50,Other,758167,89.26488026347042,3.131132310812215,6.799455011363414,Medication,15877.167661998425,No,81.2429902496811,6993.709292016839,10.67971318142738,22140.514109447584,0.5090321800352606,45.26398909341889
USA,2020,Neurological,Alzheimer's,2.0022328612363496,7.043561631152885,1.2167222207436215,0-18,Female,45487,96.35753190615526,6.552648312287025,5.494959622054484,Surgery,6277.158946322961,Yes,59.649764590199624,3253.944282695088,1.0619744075909585,42681.37356569907,0.47691606733803027,92.22393148617547
Russia,2010,Infectious,Influenza,12.057969720579235,2.1661341198039126,3.232098153938696,36-50,Other,901599,91.52694706579814,1.168013580114731,12.5575129995555,Therapy,39907.34111585486,Yes,77.94409741065908,8249.172875761235,4.37069092365067,30460.360253564715,0.7147357499948193,88.02422915210195
France,2012,Infectious,Hepatitis,8.526424966168458,4.115402483314483,0.6292177808497764,65+,Female,664391,98.33327483922362,6.040485820134778,10.617307551816754,Therapy,38148.93366634957,Yes,55.01229441160889,4853.787052575263,12.726574983059436,72241.45480703804,0.5535385304731876,61.88603034450573
China,2014,Infectious,Hepatitis,13.533625830526956,3.411484006714355,6.092550905026766,36-50,Female,682113,68.06629996014901,8.38670570553641,5.809700271864969,Therapy,8541.29121634694,No,89.74561833889541,5848.096962362074,14.845731458584602,57856.30092074841,0.6300982962127988,74.62812746006067
France,2012,Respiratory,Bronchitis,7.482526289673467,3.505735711884773,3.63708982848275,0-18,Female,881629,58.675719480754864,2.617754947785752,8.415324364833335,Medication,12530.882437553557,Yes,89.4531661782218,2677.3419841443933,2.86911660886131,39043.85861522849,0.762564895577316,90.27835577138553
China,2013,Cardiovascular,Stroke,14.127242510086408,7.6285187496626765,5.6847401679866625,51-65,Other,78137,67.12267044150725,2.027893799747065,14.452074900547267,Vaccination,38335.241389482064,Yes,76.5215194039429,6540.594673937521,16.07000226123441,69729.49508361757,0.45993305858971645,47.59846860453776
USA,2023,Neurological,Parkinson's,13.388836245281757,5.884202980000657,2.6453359494126696,65+,Female,216332,78.003699514212,9.732116396750628,11.498198735342353,Combined,49183.182184081525,Yes,51.87094770469704,452.9283677902605,-3.551081591187323,59504.86543691494,0.5541897750647367,74.99443833711352
Italy,2012,Neurological,Multiple Sclerosis,8.689251861242585,0.47711784473633256,6.770106207109955,51-65,Other,273819,69.9281399628865,8.591170033677995,4.103307319433268,Surgery,42197.700202299915,Yes,63.72908539047746,7510.88541429896,19.646819898519443,65665.72715832313,0.6116923215760941,90.57170016509747
Germany,2013,Cardiovascular,Hypertension,14.015012228432964,8.786739988144664,4.325141818096906,19-35,Female,433523,77.41306949004581,3.718010443420448,5.130436048077279,Therapy,34239.16239575354,Yes,56.77595771193853,1716.6288358613301,5.421911624206778,78317.43609547443,0.33228430314096413,86.00882334983734
Italy,2023,Neurological,Alzheimer's,4.914022334688829,3.0382817907536293,7.554501792406875,0-18,Male,570509,92.31663482684652,2.8771548477719793,4.7130891885324955,Surgery,45779.75444871831,No,75.64933606532966,2352.988056965876,3.1221304136482644,20236.384872810493,0.3913119931287262,55.792029764536544
China,2022,Cardiovascular,Heart Disease,5.548068224292749,9.971041281440122,0.7226356492378702,19-35,Male,511945,49.782900111233374,4.006354267914378,12.876885514485028,Surgery,14333.259869505848,No,54.98498081127567,109.01160224316452,18.091893653080326,20186.71985613984,0.3381063719084029,92.36259495754544
Brazil,2022,Respiratory,Tuberculosis,0.7776214744599503,9.54648823031438,4.162786913882387,19-35,Female,946603,47.09557691150807,4.881024741620186,9.979869211468118,Combined,581.6447447632964,Yes,92.61659879169909,3200.4288855785035,-1.6902743613102271,46737.601911701204,0.7513540459375556,51.17397018011802
South Korea,2010,Respiratory,Tuberculosis,8.879093510781411,9.411254095151456,6.154996443381819,19-35,Female,227063,69.41260996225104,8.389746174748028,14.159963445844628,Medication,16116.30683874054,No,91.65805013048421,3943.667258808537,3.9449678099779995,44945.62592610185,0.4799450936973019,51.47153696025349
Germany,2021,Respiratory,Bronchitis,10.856667151941107,8.130163280233338,4.841205919781556,19-35,Male,90020,97.92431893820695,3.152833580407109,2.273078394265539,Combined,48599.52249292132,Yes,57.64880566694707,2416.59700138198,3.972527949965839,70183.90440449344,0.5535560821268377,45.313437544538345
Canada,2017,Cardiovascular,Hypertension,11.625435934607337,2.2840719836670718,0.28323370937205783,0-18,Male,313855,43.48356657090635,7.487605570212428,1.7280531438893227,Medication,44110.319484146574,No,84.04951371533804,2379.083079793856,5.6090424616681585,16693.491516374466,0.7033946682037822,46.496513078421465
Germany,2013,Cardiovascular,Hypertension,2.3322626620869396,5.373064165884942,7.781475558916658,51-65,Other,705461,98.2068809942762,9.363618834516043,10.466825558805295,Vaccination,2612.7771792512917,Yes,84.12866112608987,8940.511782404652,16.208476928353033,36878.20810533993,0.8798817215171602,81.89092983563903
France,2016,Chronic,Arthritis,6.717970177456254,2.3205960055672485,2.4562831752995975,36-50,Male,935288,97.09469026758285,4.415609886603285,4.73273480466333,Surgery,25147.725720823666,Yes,69.44096540745149,3331.879789913932,16.23453710148474,44593.330713949064,0.7866273634038063,55.172474377483006
Japan,2011,Neurological,Parkinson's,2.7352618601993433,2.6707870103305975,2.069295144294418,19-35,Other,824410,57.26337133459176,1.2344222294219191,10.508402857901586,Therapy,4042.5922289505716,Yes,57.496955503744786,7250.592868762635,9.790932418532012,39810.37402595903,0.3346797571779371,87.80214375534152
France,2011,Neurological,Parkinson's,9.965697497928307,6.148422517419146,3.9367130172919786,36-50,Female,816454,92.56922398248031,8.448547800584926,11.128582426375758,Surgery,39472.667728902015,Yes,56.47327839058482,2450.076782763772,19.793969051795152,10032.712974160404,0.48344035467519075,87.16828671439681
Australia,2015,Chronic,Cancer,2.453400949084345,0.5042520989953275,4.383049049434456,36-50,Other,610539,40.457756437440736,7.375724667553147,5.262736006358654,Combined,18693.517141981138,Yes,86.23432162272738,8109.5081594429585,16.104019460339888,16088.968684266356,0.32944632147164654,46.406483775053225
France,2023,Chronic,Arthritis,13.572038890945517,9.697639811525006,6.15367628695962,19-35,Female,749337,66.78960761581462,2.3416282345331316,14.337353517857126,Medication,45606.059989534086,Yes,60.78869327899674,6809.645712928688,12.026731499172364,16517.35590285176,0.3370009898046099,69.27926891739187
Canada,2011,Respiratory,Pneumonia,3.536456220355059,9.194864408521848,3.2068618955060146,65+,Other,300883,63.72528598299992,6.372150018142175,11.846372411856278,Vaccination,2817.179151727366,Yes,79.56923413440151,7586.41952392248,-0.013539437508703678,49702.3333940833,0.37647362186759176,80.67027895422069
Brazil,2015,Chronic,Arthritis,4.441893767694848,3.8695989643614266,3.5756869740514765,36-50,Other,870601,93.2568223999904,8.423348181587453,6.14297144838718,Vaccination,36726.42402208759,No,92.42819921037645,4451.414009062568,8.74326847175255,37164.64222480547,0.49264908583351963,77.54530233669814
Italy,2020,Cardiovascular,Heart Disease,12.778504200049895,5.202682235268439,4.326183335877264,65+,Other,770509,67.86547437924729,2.6292863063504743,6.769661257532004,Medication,20028.351899342524,No,79.061872471817,8807.689195676512,0.3476684998508359,18362.922103578818,0.4388995066479582,45.70186142414487
Italy,2011,Infectious,Hepatitis,6.931167391171284,4.714582250750814,3.2156580879589614,51-65,Female,5226,64.65838645584489,3.0061168599166495,11.022200302439932,Medication,13484.49812390194,No,97.7241547138191,3802.722996345745,2.5414058247400577,60248.96420618715,0.5113048186081225,57.695944916376696
South Korea,2013,Cardiovascular,Hypertension,0.4575395924210881,8.83377780831295,7.324929824899132,36-50,Female,417007,77.73608201202097,2.8160339290519216,5.2565144799817105,Medication,25920.711992012417,Yes,81.62959274861068,6048.860995484349,12.146595191024215,65222.463945485884,0.7932060018489508,73.65870170805904
Spain,2016,Chronic,Arthritis,7.469335142919422,6.917158575529499,6.824890536410592,0-18,Other,743923,62.17215212480389,9.9775139800383,5.135252506453599,Vaccination,24325.786226664957,Yes,65.41555255812914,6436.7139310050825,-0.38950715502268984,20760.01982163253,0.7786106794804366,72.1385080275065
China,2017,Neurological,Multiple Sclerosis,1.3596956971638334,2.853301349501129,3.694292191115239,51-65,Female,887690,71.6570144984006,3.0656945641110056,9.748733543647,Surgery,17505.66380377339,No,91.77089925653371,9527.288721128036,-2.728975420089026,59207.324884824295,0.5104433322686992,84.77147121247614
Brazil,2012,Cardiovascular,Hypertension,14.781636308440929,4.523728419206439,0.10153941246480538,51-65,Other,352041,96.37842793501628,3.402265539535188,2.887119918358181,Surgery,32477.941200385623,No,65.23470619223463,1431.7746227016912,8.288639812391862,9771.109013799392,0.6958927465209855,43.0843467822532
Spain,2023,Neurological,Multiple Sclerosis,8.862862399788476,4.346763159298961,7.217382514681317,65+,Female,783516,51.954421219697025,1.4313310192514481,14.90679776221567,Vaccination,33099.68077339646,No,97.6069485965739,1442.4909567518564,-4.976213522000784,69195.44858280761,0.523598206928245,66.41964739944993
Australia,2022,Cardiovascular,Heart Disease,3.922336002403579,9.597418166010794,1.0822589301717755,19-35,Other,369988,67.07585511982904,9.849506066697764,5.021322502959065,Therapy,3949.195381483618,Yes,73.40886530797823,4674.309025004329,10.222883705778106,77204.37662064,0.5315742148046604,86.69218162879287
USA,2018,Neurological,Multiple Sclerosis,8.499393425259504,1.8355780140949327,2.0316480800329653,0-18,Male,830910,40.907262726473895,3.2207874842185555,6.3580025304907055,Combined,29811.21208153749,No,96.70910634485179,9186.968634689849,17.533539530048536,16690.164190959396,0.7054334498119552,94.65122195336927
China,2011,Cardiovascular,Heart Disease,1.2453198403881474,0.9868057392148475,1.3036541464866458,0-18,Male,713864,89.69198781289381,7.527098442907561,4.139710374470361,Vaccination,35565.68289900474,Yes,58.99631361895214,314.6825689169358,-0.24393277841672578,63961.99656944729,0.5305930113402686,47.06725606443705
China,2017,Neurological,Alzheimer's,12.018380433605374,8.818126438400734,1.520543002850088,65+,Other,566361,45.42902430520026,1.2373168000851198,10.008944499218725,Therapy,3886.8340890982086,No,50.558526756250366,2835.1285122599343,4.569228203954475,12297.49496942733,0.6295558594760611,75.52491756570515
India,2017,Infectious,Malaria,13.88738800257604,8.97719129610812,6.442732549329694,65+,Female,793593,45.590978353686154,8.050626926429489,1.8468408132338727,Combined,32990.61890215435,No,59.61043350197409,2907.5046083653733,17.909162377629144,77093.86058295872,0.36913558415791636,40.07321990214665
India,2022,Respiratory,Tuberculosis,13.129221384271776,8.73021697033043,4.678061389160801,51-65,Other,360609,92.08752330901557,7.755494425654324,13.9893211973842,Surgery,40218.46416729047,No,54.82005003625653,3119.0307677387063,12.596779505464337,38905.37146720778,0.6232879257456828,59.224138066508516
UK,2023,Cardiovascular,Stroke,5.192188274248585,5.158671464693008,7.653151788690253,65+,Male,825661,64.14846568303427,1.7573753862812715,5.255795261533743,Medication,41614.00508062682,No,85.96384509775902,344.5791942204533,-1.6171570583831238,45145.81754386381,0.7451996754148713,64.4613275359647
UK,2013,Infectious,Malaria,4.95394498268619,6.631469839867658,1.9284827473573602,19-35,Male,469429,80.55043138977399,2.103416538049576,13.983253688102721,Combined,2178.2038050536707,Yes,62.96273710369593,8273.502699971636,4.5498630616611955,62292.212060752936,0.83302293961103,59.022583967577305
France,2010,Respiratory,COVID-19,0.6228054071228699,5.67729417085374,3.936515774236749,51-65,Other,2628,90.61293584333725,3.65598348511428,4.5495487637468015,Medication,34901.13191704846,No,81.33423528335722,188.20358133476373,13.899879532639272,23658.715263852537,0.38835524775425395,74.34801097174841
USA,2022,Cardiovascular,Stroke,9.805865344643658,0.7875334779385691,7.821684115751513,51-65,Male,860948,62.094175717011105,4.1920113942695885,8.193034336554197,Therapy,39869.130888985725,Yes,82.764194968262,4829.269144529681,11.619445153422799,34914.58033770209,0.5464265228346361,40.845891988276364
Germany,2010,Infectious,HIV,8.070081284427944,5.998765479317152,6.628903762770681,51-65,Other,365686,55.431299892369104,8.051497460556611,10.732403545108928,Vaccination,19901.457639533775,Yes,83.72402168025022,657.9543280909128,-1.108534101757745,10250.875061227376,0.591710715472384,89.95413705629173
South Korea,2011,Infectious,HIV,6.944260932777386,0.23478005783539876,5.85606386505188,0-18,Male,949878,50.001561610325155,1.5507008135859013,9.576776311471338,Vaccination,27187.754134951996,Yes,90.79779794187493,8006.57589332747,-3.437947911789375,51096.53930833279,0.8428872046022478,57.5189559797781
Germany,2023,Infectious,Malaria,13.623701204687134,3.317375354615153,1.5929040908292564,0-18,Female,834324,75.82004536709907,6.852156040301139,8.174895901492688,Medication,13329.267254468836,Yes,57.29932686522793,7491.199786144856,12.041620331451202,64949.846147433804,0.4544450445411625,48.26989345242625
South Korea,2021,Chronic,Cancer,2.60139562613441,9.329696501144353,6.178302667186757,51-65,Female,602699,54.88407462769318,3.0568054819483046,12.03945797998956,Combined,15581.0369668204,Yes,52.472737540858226,7243.155530480679,10.225569547891466,68888.05698802063,0.39939780046605455,63.825518444647805
India,2023,Neurological,Multiple Sclerosis,0.2440273736837168,3.1100481693944952,2.8457644685077503,19-35,Female,286124,77.42299116346032,4.442223176104149,7.586916539081322,Combined,25130.815508371863,No,51.45555142083763,7389.022946674064,-3.516432395205425,45226.35065294922,0.3848944717779507,68.2692345167375
